Size;Rank;walltime
4;3;8.19836e-07
4;3;8.4325e-07
4;3;8.66824e-07
4;3;8.92202e-07
4;3;9.16298e-07
4;3;9.39532e-07
4;3;9.6463e-07
4;3;9.89006e-07
4;3;1.0128e-06
4;3;1.0377e-06
4;3;1.06077e-06
4;3;1.08365e-06
4;3;1.10796e-06
4;3;1.13188e-06
4;3;1.15471e-06
4;3;1.17914e-06
4;3;1.20278e-06
4;3;1.22597e-06
4;3;1.25175e-06
4;3;1.27597e-06
4;3;1.30197e-06
4;3;1.32598e-06
4;3;1.3503e-06
4;3;1.37596e-06
4;3;1.39959e-06
4;3;1.42389e-06
4;3;1.44853e-06
4;3;1.47218e-06
4;3;1.4966e-06
4;3;1.52133e-06
4;3;1.54669e-06
4;3;1.57173e-06
4;3;1.59622e-06
4;3;1.6208e-06
4;3;1.6458e-06
4;3;1.67019e-06
4;3;1.69437e-06
4;3;1.71879e-06
4;3;1.74222e-06
4;3;1.7674e-06
4;3;1.79183e-06
4;3;1.81623e-06
4;3;1.84039e-06
4;3;1.8649e-06
4;3;1.88888e-06
4;3;1.91367e-06
4;3;1.93811e-06
4;3;1.96367e-06
4;3;1.9887e-06
4;3;2.01374e-06
4;3;2.03856e-06
4;3;2.06396e-06
4;3;2.09e-06
4;3;2.11533e-06
4;3;2.13917e-06
4;3;2.16267e-06
4;3;2.18646e-06
4;3;2.2113e-06
4;3;2.23453e-06
4;3;2.25783e-06
4;3;2.28214e-06
4;3;2.3064e-06
4;3;2.33034e-06
4;3;2.35523e-06
4;3;2.37845e-06
4;3;2.40302e-06
4;3;2.42826e-06
4;3;2.45192e-06
4;3;2.47677e-06
4;3;2.50255e-06
4;3;2.52713e-06
4;3;2.55135e-06
4;3;2.57636e-06
4;3;2.59994e-06
4;3;2.62485e-06
4;3;2.65065e-06
4;3;2.67375e-06
4;3;2.69734e-06
4;3;2.72026e-06
4;3;2.7465e-06
4;3;2.76965e-06
4;3;2.79351e-06
4;3;2.81684e-06
4;3;2.84048e-06
4;3;2.86631e-06
4;3;2.89137e-06
4;3;2.91515e-06
4;3;2.94009e-06
4;3;2.96516e-06
4;3;2.99076e-06
4;3;3.0153e-06
4;3;3.03962e-06
4;3;3.06437e-06
4;3;3.08845e-06
4;3;3.11327e-06
4;3;3.13734e-06
4;3;3.16679e-06
4;3;3.19143e-06
4;3;3.21629e-06
4;3;3.24134e-06
4;3;3.26524e-06
4;3;3.28936e-06
4;3;3.31475e-06
4;3;3.33937e-06
4;3;3.36343e-06
4;3;3.3884e-06
4;3;3.41278e-06
4;3;3.4371e-06
4;3;3.46175e-06
4;3;3.48681e-06
4;3;3.51113e-06
4;3;3.53547e-06
4;3;3.56038e-06
4;3;3.58488e-06
4;3;3.61002e-06
4;3;3.6345e-06
4;3;3.66132e-06
4;3;3.68521e-06
4;3;3.70863e-06
4;3;3.73435e-06
4;3;3.75792e-06
4;3;3.78155e-06
4;3;3.80475e-06
4;3;3.82918e-06
4;3;3.8534e-06
4;3;3.87743e-06
4;3;3.90337e-06
4;3;3.92627e-06
4;3;3.95e-06
4;3;3.97486e-06
4;3;3.99797e-06
4;3;4.02169e-06
4;3;4.04651e-06
4;3;4.0709e-06
4;3;4.09562e-06
4;3;4.11801e-06
4;3;4.14117e-06
4;3;4.16661e-06
4;3;4.1919e-06
4;3;4.2157e-06
4;3;4.23905e-06
4;3;4.26397e-06
4;3;4.2881e-06
4;3;4.31206e-06
4;3;4.33561e-06
4;3;4.35985e-06
4;3;4.38413e-06
4;3;4.40882e-06
4;3;4.4332e-06
4;3;4.45804e-06
4;3;4.48276e-06
4;3;4.50735e-06
4;3;4.53227e-06
4;3;4.55745e-06
4;3;4.58199e-06
4;3;4.60612e-06
4;3;4.63022e-06
4;3;4.65622e-06
4;3;4.68146e-06
4;3;4.70581e-06
4;3;4.73043e-06
4;3;4.75555e-06
4;3;4.78024e-06
4;3;4.80344e-06
4;3;4.82829e-06
4;3;4.85247e-06
4;3;4.87711e-06
4;3;5.12235e-06
4;3;5.15948e-06
4;3;5.18293e-06
4;3;5.20675e-06
4;3;5.2299e-06
4;3;5.25348e-06
4;3;5.27633e-06
4;3;5.29972e-06
4;3;5.32294e-06
4;3;5.34709e-06
4;3;5.37039e-06
4;3;5.39354e-06
4;3;5.41748e-06
4;3;5.44161e-06
4;3;5.46549e-06
4;3;5.48908e-06
4;3;5.51201e-06
4;3;5.53593e-06
4;3;5.56053e-06
4;3;5.58416e-06
4;3;5.60758e-06
4;3;5.63101e-06
4;3;5.65577e-06
4;3;5.67965e-06
4;3;5.70248e-06
4;3;5.72678e-06
4;3;5.75129e-06
4;3;5.77489e-06
4;3;5.79778e-06
4;3;5.82089e-06
4;3;5.84441e-06
4;3;5.86714e-06
4;3;5.88977e-06
4;3;5.91385e-06
4;3;5.93686e-06
4;3;5.9609e-06
4;3;5.98369e-06
4;3;6.00724e-06
4;3;6.0308e-06
4;3;6.05423e-06
4;3;6.09256e-06
4;3;6.11668e-06
4;3;6.14103e-06
4;3;6.16465e-06
4;3;6.19021e-06
4;3;6.21386e-06
4;3;6.23884e-06
4;3;6.26314e-06
4;3;6.28842e-06
4;3;6.3151e-06
4;3;6.34104e-06
4;3;6.36644e-06
4;3;6.43788e-06
4;3;6.48194e-06
4;3;6.50965e-06
4;3;6.53543e-06
4;3;6.56215e-06
4;3;6.66302e-06
4;3;6.687e-06
4;3;6.71109e-06
4;3;6.73419e-06
4;3;6.75778e-06
4;3;6.78057e-06
4;3;6.80385e-06
4;3;6.82676e-06
4;3;6.85043e-06
4;3;6.91214e-06
4;3;6.93625e-06
4;3;6.95938e-06
4;3;7.06521e-06
4;3;7.11681e-06
4;3;7.1398e-06
4;3;7.16388e-06
4;3;7.18803e-06
4;3;7.21159e-06
4;3;7.235e-06
4;3;7.2606e-06
4;3;7.28514e-06
4;3;7.30759e-06
4;3;7.33241e-06
4;3;7.3569e-06
4;3;7.38282e-06
4;3;7.43787e-06
4;3;7.46259e-06
4;3;7.48641e-06
4;3;7.51034e-06
4;3;7.5343e-06
4;3;7.55839e-06
4;3;7.58121e-06
4;3;7.6052e-06
4;3;7.62858e-06
4;3;7.65181e-06
4;3;7.67488e-06
4;3;7.69876e-06
4;3;7.72223e-06
4;3;7.74627e-06
4;3;7.77042e-06
4;3;7.79365e-06
4;3;7.81811e-06
4;3;7.84191e-06
4;3;7.86536e-06
4;3;7.88767e-06
4;3;7.91115e-06
4;3;7.9351e-06
4;3;7.96012e-06
4;3;7.98359e-06
4;3;8.1174e-06
4;3;8.15204e-06
4;3;8.17638e-06
4;3;8.20043e-06
4;3;8.22477e-06
4;3;8.24888e-06
4;3;8.27288e-06
4;3;8.29664e-06
4;3;8.32043e-06
4;3;8.34453e-06
4;3;8.36796e-06
4;3;8.39208e-06
4;3;8.41593e-06
4;3;8.43968e-06
4;3;8.46336e-06
4;3;8.48693e-06
4;3;8.51087e-06
4;3;8.53436e-06
4;3;8.55812e-06
4;3;8.58115e-06
4;3;8.60468e-06
4;3;8.6275e-06
4;3;8.65053e-06
4;3;8.67402e-06
4;3;8.69792e-06
4;3;8.72141e-06
4;3;8.74423e-06
4;3;8.7672e-06
4;3;8.79104e-06
4;3;8.81485e-06
4;3;8.83815e-06
4;3;8.86124e-06
4;3;8.88473e-06
4;3;8.90881e-06
4;3;8.93307e-06
4;3;8.95672e-06
4;3;8.97989e-06
4;3;9.00341e-06
4;3;9.0269e-06
4;3;9.04933e-06
4;3;9.0714e-06
4;3;9.09445e-06
4;3;9.11889e-06
4;3;9.14365e-06
4;3;9.1675e-06
4;3;9.19112e-06
4;3;9.21497e-06
4;3;9.23791e-06
4;3;9.26216e-06
4;3;9.28578e-06
4;3;9.30981e-06
4;3;9.33343e-06
4;3;9.35808e-06
4;3;9.38222e-06
4;3;9.40606e-06
4;3;9.42989e-06
4;3;9.4535e-06
4;3;9.47642e-06
4;3;9.50039e-06
4;3;9.52377e-06
4;3;9.54686e-06
4;3;9.57061e-06
4;3;9.59375e-06
4;3;9.61762e-06
4;3;9.6414e-06
4;3;9.66658e-06
4;3;9.68957e-06
4;3;9.71188e-06
4;3;9.73575e-06
4;3;9.75869e-06
4;3;9.7827e-06
4;3;9.80532e-06
4;3;9.82897e-06
4;3;9.85367e-06
4;3;9.87696e-06
4;3;9.90087e-06
4;3;9.92399e-06
4;3;9.94734e-06
4;3;9.97073e-06
4;3;9.99425e-06
4;3;1.00175e-05
4;3;1.00403e-05
4;3;1.00637e-05
4;3;1.00875e-05
4;3;1.01112e-05
4;3;1.01347e-05
4;3;1.01578e-05
4;3;1.01809e-05
4;3;1.02038e-05
4;3;1.02273e-05
4;3;1.02499e-05
4;3;1.02725e-05
4;3;1.02956e-05
4;3;1.0319e-05
4;3;1.03419e-05
4;3;1.03649e-05
4;3;1.03886e-05
4;3;1.04139e-05
4;3;1.04378e-05
4;3;1.04616e-05
4;3;1.0486e-05
4;3;1.05103e-05
4;3;1.0536e-05
4;3;1.05603e-05
4;3;1.05845e-05
4;3;1.06079e-05
4;3;1.06318e-05
4;3;1.06555e-05
4;3;1.06784e-05
4;3;1.07018e-05
4;3;1.07253e-05
4;3;1.0749e-05
4;3;1.07732e-05
4;3;1.07973e-05
4;3;1.08217e-05
4;3;1.08446e-05
4;3;1.08671e-05
4;3;1.08897e-05
4;3;1.09138e-05
4;3;1.09373e-05
4;3;1.09609e-05
4;3;1.09835e-05
4;3;1.10068e-05
4;3;1.10305e-05
4;3;1.10541e-05
4;3;1.10767e-05
4;3;1.11004e-05
4;3;1.11239e-05
4;3;1.11476e-05
4;3;1.11714e-05
4;3;1.11943e-05
4;3;1.12177e-05
4;3;1.12407e-05
4;3;1.1264e-05
4;3;1.12875e-05
4;3;1.13105e-05
4;3;1.13341e-05
4;3;1.13571e-05
4;3;1.13804e-05
4;3;1.1404e-05
4;3;1.14267e-05
4;3;1.14503e-05
4;3;1.14742e-05
4;3;1.14972e-05
4;3;1.15203e-05
4;3;1.1544e-05
4;3;1.15679e-05
4;3;1.15907e-05
4;3;1.16136e-05
4;3;1.16375e-05
4;3;1.16617e-05
4;3;1.16845e-05
4;3;1.17082e-05
4;3;1.17313e-05
4;3;1.17554e-05
4;3;1.17787e-05
4;3;1.18021e-05
4;3;1.18251e-05
4;3;1.18492e-05
4;3;1.18725e-05
4;3;1.18962e-05
4;3;1.19204e-05
4;3;1.19444e-05
4;3;1.19677e-05
4;3;1.19921e-05
4;3;1.20159e-05
4;3;1.20398e-05
4;3;1.20632e-05
4;3;1.20875e-05
4;3;1.21117e-05
4;3;1.2136e-05
4;3;1.21599e-05
4;3;1.21834e-05
4;3;1.22073e-05
4;3;1.22299e-05
4;3;1.2254e-05
4;3;1.2278e-05
4;3;1.23017e-05
4;3;1.23251e-05
4;3;1.23489e-05
4;3;1.23724e-05
4;3;1.23964e-05
4;3;1.24201e-05
4;3;1.24445e-05
4;3;1.24677e-05
4;3;1.24914e-05
4;3;1.25144e-05
4;3;1.25382e-05
4;3;1.25606e-05
4;3;1.25851e-05
4;3;1.26083e-05
4;3;1.26325e-05
4;3;1.26576e-05
4;3;1.26813e-05
4;3;1.27052e-05
4;3;1.27291e-05
4;3;1.27523e-05
4;3;1.27763e-05
4;3;1.27997e-05
4;3;1.28231e-05
4;3;1.28471e-05
4;3;1.28704e-05
4;3;1.28947e-05
4;3;1.29182e-05
4;3;1.2941e-05
4;3;1.29648e-05
4;3;1.2988e-05
4;3;1.30121e-05
4;3;1.30354e-05
4;3;1.30586e-05
4;3;1.30818e-05
4;3;1.31052e-05
4;1;1.2162e-07
4;1;1.54776e-07
4;1;1.89476e-07
4;1;2.72648e-07
4;1;3.04382e-07
4;1;3.26854e-07
4;1;3.49966e-07
4;1;3.71976e-07
4;1;3.9525e-07
4;1;4.17902e-07
4;1;4.40174e-07
4;1;4.6435e-07
4;1;4.86542e-07
4;1;5.08692e-07
4;1;5.31766e-07
4;1;5.55662e-07
4;1;5.77692e-07
4;1;5.99784e-07
4;1;6.2372e-07
4;1;6.46372e-07
4;1;6.68402e-07
4;1;6.92278e-07
4;1;7.15472e-07
4;1;7.37784e-07
4;1;7.61418e-07
4;1;7.83248e-07
4;1;8.04678e-07
4;1;8.27672e-07
4;1;8.50224e-07
4;1;8.71674e-07
4;1;8.94928e-07
4;1;9.17158e-07
4;1;9.3913e-07
4;1;9.63486e-07
4;1;9.86398e-07
4;1;1.01082e-06
4;1;1.03331e-06
4;1;1.05632e-06
4;1;1.08066e-06
4;1;1.10315e-06
4;1;1.12602e-06
4;1;1.14938e-06
4;1;1.17173e-06
4;1;1.19498e-06
4;1;1.21821e-06
4;1;1.24209e-06
4;1;1.26603e-06
4;1;1.28908e-06
4;1;1.31241e-06
4;1;1.33627e-06
4;1;1.3594e-06
4;1;1.38209e-06
4;1;1.40525e-06
4;1;1.427e-06
4;1;1.45083e-06
4;1;1.47407e-06
4;1;1.49688e-06
4;1;1.51987e-06
4;1;1.54292e-06
4;1;1.56564e-06
4;1;1.58917e-06
4;1;1.6123e-06
4;1;1.63628e-06
4;1;1.66008e-06
4;1;1.68389e-06
4;1;1.70736e-06
4;1;1.73156e-06
4;1;1.75636e-06
4;1;1.78087e-06
4;1;1.80355e-06
4;1;1.82566e-06
4;1;1.84833e-06
4;1;1.87174e-06
4;1;1.89378e-06
4;1;1.91571e-06
4;1;1.93862e-06
4;1;1.96175e-06
4;1;1.98428e-06
4;1;2.008e-06
4;1;2.02975e-06
4;1;2.05292e-06
4;1;2.07678e-06
4;1;2.09909e-06
4;1;2.12268e-06
4;1;2.14716e-06
4;1;2.17059e-06
4;1;2.19345e-06
4;1;2.21702e-06
4;1;2.23925e-06
4;1;2.26311e-06
4;1;2.28753e-06
4;1;2.30944e-06
4;1;2.33161e-06
4;1;2.35334e-06
4;1;2.3782e-06
4;1;2.40007e-06
4;1;2.42258e-06
4;1;2.44471e-06
4;1;2.46692e-06
4;1;2.49126e-06
4;1;2.51489e-06
4;1;2.53742e-06
4;1;2.56126e-06
4;1;2.58501e-06
4;1;2.60941e-06
4;1;2.63264e-06
4;1;2.65576e-06
4;1;2.67927e-06
4;1;2.70207e-06
4;1;2.72562e-06
4;1;2.74849e-06
4;1;2.77054e-06
4;1;2.79729e-06
4;1;2.82076e-06
4;1;2.84452e-06
4;1;2.86721e-06
4;1;2.89012e-06
4;1;2.91392e-06
4;1;2.93719e-06
4;1;2.96014e-06
4;1;2.98376e-06
4;1;3.00687e-06
4;1;3.03004e-06
4;1;3.05348e-06
4;1;3.07709e-06
4;1;3.10011e-06
4;1;3.12316e-06
4;1;3.14663e-06
4;1;3.17005e-06
4;1;3.19356e-06
4;1;3.21706e-06
4;1;3.24262e-06
4;1;3.26551e-06
4;1;3.28742e-06
4;1;3.31188e-06
4;1;3.33433e-06
4;1;3.35662e-06
4;1;3.37853e-06
4;1;3.40154e-06
4;1;3.42448e-06
4;1;3.44707e-06
4;1;3.47153e-06
4;1;3.4931e-06
4;1;3.51527e-06
4;1;3.53886e-06
4;1;3.56061e-06
4;1;3.58302e-06
4;1;3.6063e-06
4;1;3.62929e-06
4;1;3.65263e-06
4;1;3.67365e-06
4;1;3.69542e-06
4;1;3.71952e-06
4;1;3.74348e-06
4;1;3.76605e-06
4;1;3.78798e-06
4;1;3.81155e-06
4;1;3.83448e-06
4;1;3.85676e-06
4;1;3.87897e-06
4;1;3.90166e-06
4;1;3.92477e-06
4;1;3.94743e-06
4;1;3.97082e-06
4;1;3.99437e-06
4;1;4.01797e-06
4;1;4.0412e-06
4;1;4.0648e-06
4;1;4.08873e-06
4;1;4.11164e-06
4;1;4.13466e-06
4;1;4.15743e-06
4;1;4.18231e-06
4;1;4.20624e-06
4;1;4.22958e-06
4;1;4.25279e-06
4;1;4.27673e-06
4;1;4.3003e-06
4;1;4.32199e-06
4;1;4.34553e-06
4;1;4.36856e-06
4;1;4.39177e-06
4;1;4.63744e-06
4;1;4.65667e-06
4;1;4.67942e-06
4;1;4.70261e-06
4;1;4.72528e-06
4;1;4.74811e-06
4;1;4.77059e-06
4;1;4.79324e-06
4;1;4.81597e-06
4;1;4.83952e-06
4;1;4.86248e-06
4;1;4.88519e-06
4;1;4.90852e-06
4;1;4.93232e-06
4;1;4.95563e-06
4;1;4.97887e-06
4;1;5.0015e-06
4;1;5.02467e-06
4;1;5.04885e-06
4;1;5.0719e-06
4;1;5.09465e-06
4;1;5.11762e-06
4;1;5.1418e-06
4;1;5.16523e-06
4;1;5.1878e-06
4;1;5.21144e-06
4;1;5.23556e-06
4;1;5.25853e-06
4;1;5.281e-06
4;1;5.30335e-06
4;1;5.32633e-06
4;1;5.34876e-06
4;1;5.37087e-06
4;1;5.39426e-06
4;1;5.41704e-06
4;1;5.44033e-06
4;1;5.46286e-06
4;1;5.48587e-06
4;1;5.50867e-06
4;1;5.53194e-06
4;1;5.55435e-06
4;1;5.5934e-06
4;1;5.61712e-06
4;1;5.64041e-06
4;1;5.66525e-06
4;1;5.6875e-06
4;1;5.71272e-06
4;1;5.73674e-06
4;1;5.76111e-06
4;1;5.78751e-06
4;1;5.81259e-06
4;1;5.83763e-06
4;1;5.90871e-06
4;1;5.95396e-06
4;1;5.98938e-06
4;1;6.01642e-06
4;1;6.04326e-06
4;1;6.14516e-06
4;1;6.17314e-06
4;1;6.19688e-06
4;1;6.21931e-06
4;1;6.2422e-06
4;1;6.26423e-06
4;1;6.28695e-06
4;1;6.3091e-06
4;1;6.33197e-06
4;1;6.39243e-06
4;1;6.41653e-06
4;1;6.43896e-06
4;1;6.54406e-06
4;1;6.59674e-06
4;1;6.61779e-06
4;1;6.64108e-06
4;1;6.66478e-06
4;1;6.68797e-06
4;1;6.71064e-06
4;1;6.73562e-06
4;1;6.75972e-06
4;1;6.78163e-06
4;1;6.80552e-06
4;1;6.83084e-06
4;1;6.85654e-06
4;1;6.91363e-06
4;1;6.94084e-06
4;1;6.96395e-06
4;1;6.98728e-06
4;1;7.01072e-06
4;1;7.03419e-06
4;1;7.05642e-06
4;1;7.07982e-06
4;1;7.10273e-06
4;1;7.12536e-06
4;1;7.14754e-06
4;1;7.17073e-06
4;1;7.19378e-06
4;1;7.21705e-06
4;1;7.24079e-06
4;1;7.26218e-06
4;1;7.28377e-06
4;1;7.3055e-06
4;1;7.32673e-06
4;1;7.34717e-06
4;1;7.36874e-06
4;1;7.39035e-06
4;1;7.41289e-06
4;1;7.43366e-06
4;1;7.56516e-06
4;1;7.58543e-06
4;1;7.60892e-06
4;1;7.63236e-06
4;1;7.65575e-06
4;1;7.67885e-06
4;1;7.70212e-06
4;1;7.72489e-06
4;1;7.74811e-06
4;1;7.77108e-06
4;1;7.79373e-06
4;1;7.81689e-06
4;1;7.8398e-06
4;1;7.86259e-06
4;1;7.88546e-06
4;1;7.9081e-06
4;1;7.93119e-06
4;1;7.9538e-06
4;1;7.97655e-06
4;1;7.99868e-06
4;1;8.02147e-06
4;1;8.04327e-06
4;1;8.06538e-06
4;1;8.08787e-06
4;1;8.11074e-06
4;1;8.13346e-06
4;1;8.15541e-06
4;1;8.17752e-06
4;1;8.20037e-06
4;1;8.22338e-06
4;1;8.24568e-06
4;1;8.26809e-06
4;1;8.29074e-06
4;1;8.31421e-06
4;1;8.33753e-06
4;1;8.36034e-06
4;1;8.38259e-06
4;1;8.40505e-06
4;1;8.42774e-06
4;1;8.44955e-06
4;1;8.47054e-06
4;1;8.49293e-06
4;1;8.51628e-06
4;1;8.54018e-06
4;1;8.56323e-06
4;1;8.58607e-06
4;1;8.60916e-06
4;1;8.63115e-06
4;1;8.65448e-06
4;1;8.67742e-06
4;1;8.70061e-06
4;1;8.72316e-06
4;1;8.74724e-06
4;1;8.77035e-06
4;1;8.79342e-06
4;1;8.81656e-06
4;1;8.83925e-06
4;1;8.86148e-06
4;1;8.88441e-06
4;1;8.90695e-06
4;1;8.92928e-06
4;1;8.95223e-06
4;1;8.97446e-06
4;1;8.99733e-06
4;1;9.02023e-06
4;1;9.04416e-06
4;1;9.06677e-06
4;1;9.08806e-06
4;1;9.11129e-06
4;1;9.1334e-06
4;1;9.15642e-06
4;1;9.17829e-06
4;1;9.20096e-06
4;1;9.22481e-06
4;1;9.24737e-06
4;1;9.2704e-06
4;1;9.29273e-06
4;1;9.3152e-06
4;1;9.33771e-06
4;1;9.36043e-06
4;1;9.38264e-06
4;1;9.40509e-06
4;1;9.42768e-06
4;1;9.45078e-06
4;1;9.47371e-06
4;1;9.49624e-06
4;1;9.51873e-06
4;1;9.54098e-06
4;1;9.56296e-06
4;1;9.58541e-06
4;1;9.60734e-06
4;1;9.62891e-06
4;1;9.65128e-06
4;1;9.67379e-06
4;1;9.69582e-06
4;1;9.7179e-06
4;1;9.74061e-06
4;1;9.76553e-06
4;1;9.7885e-06
4;1;9.81117e-06
4;1;9.83493e-06
4;1;9.8584e-06
4;1;9.88298e-06
4;1;9.90685e-06
4;1;9.93045e-06
4;1;9.953e-06
4;1;9.97599e-06
4;1;9.99893e-06
4;1;1.00209e-05
4;1;1.00432e-05
4;1;1.00658e-05
4;1;1.00882e-05
4;1;1.01116e-05
4;1;1.01348e-05
4;1;1.01583e-05
4;1;1.01806e-05
4;1;1.02022e-05
4;1;1.02238e-05
4;1;1.02471e-05
4;1;1.02697e-05
4;1;1.02925e-05
4;1;1.03143e-05
4;1;1.03367e-05
4;1;1.03595e-05
4;1;1.03823e-05
4;1;1.0404e-05
4;1;1.04267e-05
4;1;1.04494e-05
4;1;1.04715e-05
4;1;1.04949e-05
4;1;1.05168e-05
4;1;1.05394e-05
4;1;1.05616e-05
4;1;1.0584e-05
4;1;1.06065e-05
4;1;1.06287e-05
4;1;1.06513e-05
4;1;1.06735e-05
4;1;1.06959e-05
4;1;1.07186e-05
4;1;1.07406e-05
4;1;1.07634e-05
4;1;1.07863e-05
4;1;1.08085e-05
4;1;1.08306e-05
4;1;1.08533e-05
4;1;1.08764e-05
4;1;1.08983e-05
4;1;1.09206e-05
4;1;1.09431e-05
4;1;1.09668e-05
4;1;1.09887e-05
4;1;1.10116e-05
4;1;1.10337e-05
4;1;1.10569e-05
4;1;1.10795e-05
4;1;1.11021e-05
4;1;1.11241e-05
4;1;1.11473e-05
4;1;1.117e-05
4;1;1.11928e-05
4;1;1.12162e-05
4;1;1.12393e-05
4;1;1.12617e-05
4;1;1.12852e-05
4;1;1.13084e-05
4;1;1.13316e-05
4;1;1.13539e-05
4;1;1.13775e-05
4;1;1.14009e-05
4;1;1.14243e-05
4;1;1.14474e-05
4;1;1.147e-05
4;1;1.14932e-05
4;1;1.1515e-05
4;1;1.15379e-05
4;1;1.15612e-05
4;1;1.15842e-05
4;1;1.16067e-05
4;1;1.16297e-05
4;1;1.16524e-05
4;1;1.16754e-05
4;1;1.16984e-05
4;1;1.1722e-05
4;1;1.17445e-05
4;1;1.17672e-05
4;1;1.17892e-05
4;1;1.18124e-05
4;1;1.18339e-05
4;1;1.18574e-05
4;1;1.18799e-05
4;1;1.19031e-05
4;1;1.19271e-05
4;1;1.19499e-05
4;1;1.19731e-05
4;1;1.19963e-05
4;1;1.20185e-05
4;1;1.20415e-05
4;1;1.20642e-05
4;1;1.20868e-05
4;1;1.21099e-05
4;1;1.21323e-05
4;1;1.21557e-05
4;1;1.21784e-05
4;1;1.22003e-05
4;1;1.2223e-05
4;1;1.22452e-05
4;1;1.22685e-05
4;1;1.22911e-05
4;1;1.23134e-05
4;1;1.23356e-05
4;1;1.23582e-05
5;3;1.51288e-07
5;3;2.037e-07
5;3;2.4087e-07
5;3;3.33236e-07
5;3;3.62516e-07
5;3;3.91016e-07
5;3;4.20738e-07
5;3;4.5148e-07
5;3;4.80138e-07
5;3;5.08016e-07
5;3;5.36134e-07
5;3;5.64232e-07
5;3;5.92832e-07
5;3;6.20992e-07
5;3;6.48912e-07
5;3;6.77212e-07
5;3;7.05872e-07
5;3;7.3389e-07
5;3;7.6285e-07
5;3;7.9153e-07
5;3;8.20148e-07
5;3;8.48728e-07
5;3;8.77268e-07
5;3;9.05586e-07
5;3;9.33444e-07
5;3;9.61222e-07
5;3;9.89402e-07
5;3;1.0176e-06
5;3;1.04853e-06
5;3;1.07624e-06
5;3;1.1047e-06
5;3;1.1329e-06
5;3;1.16158e-06
5;3;1.18984e-06
5;3;1.21786e-06
5;3;1.24596e-06
5;3;1.27448e-06
5;3;1.30283e-06
5;3;1.33151e-06
5;3;1.35939e-06
5;3;1.38793e-06
5;3;1.41641e-06
5;3;1.44423e-06
5;3;1.47205e-06
5;3;1.50009e-06
5;3;1.52891e-06
5;3;1.55675e-06
5;3;1.58458e-06
5;3;1.61242e-06
5;3;1.6401e-06
5;3;1.66766e-06
5;3;1.69616e-06
5;3;1.72402e-06
5;3;1.75236e-06
5;3;1.78226e-06
5;3;1.81034e-06
5;3;1.83864e-06
5;3;1.86696e-06
5;3;1.89533e-06
5;3;1.92325e-06
5;3;1.95113e-06
5;3;1.97907e-06
5;3;2.00665e-06
5;3;2.03451e-06
5;3;2.06337e-06
5;3;2.09165e-06
5;3;2.11987e-06
5;3;2.14821e-06
5;3;2.17586e-06
5;3;2.20402e-06
5;3;2.23216e-06
5;3;2.2603e-06
5;3;2.28858e-06
5;3;2.3166e-06
5;3;2.34502e-06
5;3;2.37314e-06
5;3;2.40108e-06
5;3;2.42938e-06
5;3;2.45788e-06
5;3;2.4874e-06
5;3;2.51561e-06
5;3;2.54473e-06
5;3;2.57287e-06
5;3;2.60073e-06
5;3;2.62889e-06
5;3;2.65823e-06
5;3;2.68631e-06
5;3;2.71485e-06
5;3;2.74343e-06
5;3;2.77157e-06
5;3;2.79928e-06
5;3;2.82758e-06
5;3;2.85578e-06
5;3;2.8839e-06
5;3;2.912e-06
5;3;2.94062e-06
5;3;2.96914e-06
5;3;2.99742e-06
5;3;3.02568e-06
5;3;3.05392e-06
5;3;3.08169e-06
5;3;3.10947e-06
5;3;3.13709e-06
5;3;3.16519e-06
5;3;3.19397e-06
5;3;3.22239e-06
5;3;3.25017e-06
5;3;3.27835e-06
5;3;3.30608e-06
5;3;3.33935e-06
5;3;3.36795e-06
5;3;3.39579e-06
5;3;3.42382e-06
5;3;3.45192e-06
5;3;3.48066e-06
5;3;3.54423e-06
5;3;3.57345e-06
5;3;3.60265e-06
5;3;3.63081e-06
5;3;3.68987e-06
5;3;3.7153e-06
5;3;3.74362e-06
5;3;3.7723e-06
5;3;3.79998e-06
5;3;3.8281e-06
5;3;3.85622e-06
5;3;3.88466e-06
5;3;3.9126e-06
5;3;3.9415e-06
5;3;3.97006e-06
5;3;3.9993e-06
5;3;4.02768e-06
5;3;4.05734e-06
5;3;4.08654e-06
5;3;4.11467e-06
5;3;4.14267e-06
5;3;4.17069e-06
5;3;4.19879e-06
5;3;4.22669e-06
5;3;4.25481e-06
5;3;4.28337e-06
5;3;4.31205e-06
5;3;4.34059e-06
5;3;4.37069e-06
5;3;4.39923e-06
5;3;4.42755e-06
5;3;4.45514e-06
5;3;4.50219e-06
5;3;4.53101e-06
5;3;4.55848e-06
5;3;4.58604e-06
5;3;4.61366e-06
5;3;4.64142e-06
5;3;4.66895e-06
5;3;4.69703e-06
5;3;4.72675e-06
5;3;4.75463e-06
5;3;4.78241e-06
5;3;4.81039e-06
5;3;4.83855e-06
5;3;4.86657e-06
5;3;4.89559e-06
5;3;4.9237e-06
5;3;4.95192e-06
5;3;4.9798e-06
5;3;5.00794e-06
5;3;5.03538e-06
5;3;5.06321e-06
5;3;5.09055e-06
5;3;5.11883e-06
5;3;5.14701e-06
5;3;5.17485e-06
5;3;5.20247e-06
5;3;5.23075e-06
5;3;5.25893e-06
5;3;5.28656e-06
5;3;5.3146e-06
5;3;5.34352e-06
5;3;5.37154e-06
5;3;5.40725e-06
5;3;5.43557e-06
